pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
8gkt,8GKT,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8GKT.cif,verified,WAR/SHMT/8gkt.cif,WAR/SHMT/8gkt.cif,true,1422920,,2026-06-05T11:15:52Z
8gky,8GKY,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8GKY.cif,verified,WAR/SHMT/8gky.cif,WAR/SHMT/8gky.cif,true,1402054,,2026-06-05T11:15:52Z
8gkw,8GKW,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8GKW.cif,verified,WAR/SHMT/8gkw.cif,WAR/SHMT/8gkw.cif,true,1458827,,2026-06-05T11:15:52Z
8gku,8GKU,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8GKU.cif,verified,WAR/SHMT/8gku.cif,WAR/SHMT/8gku.cif,true,1410381,,2026-06-05T11:15:52Z
8gkz,8GKZ,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8GKZ.cif,verified,WAR/SHMT/8gkz.cif,WAR/SHMT/8gkz.cif,true,1392632,,2026-06-05T11:15:52Z
8fsd,8FSD,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8FSD.cif,verified,WAR/SHMT/8fsd.cif,WAR/SHMT/8fsd.cif,true,3446383,,2026-06-05T11:15:52Z
8r7h,8R7H,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8R7H.cif,verified,WAR/SHMT/8r7h.cif,WAR/SHMT/8r7h.cif,true,1521915,,2026-06-05T11:15:52Z
8qi7,8QI7,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8QI7.cif,verified,WAR/SHMT/8qi7.cif,WAR/SHMT/8qi7.cif,true,1696702,,2026-06-05T11:15:52Z
8ssj,8SSJ,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8SSJ.cif,verified,WAR/SHMT/8ssj.cif,WAR/SHMT/8ssj.cif,true,847958,,2026-06-05T11:15:53Z
8ssy,8SSY,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8SSY.cif,verified,WAR/SHMT/8ssy.cif,WAR/SHMT/8ssy.cif,true,776868,,2026-06-05T11:15:53Z
8sui,8SUI,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8SUI.cif,verified,WAR/SHMT/8sui.cif,WAR/SHMT/8sui.cif,true,1574339,,2026-06-05T11:15:53Z
8t4o,8T4O,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8T4O.cif,verified,WAR/SHMT/8t4o.cif,WAR/SHMT/8t4o.cif,true,1385862,,2026-06-05T11:15:53Z
8suj,8SUJ,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8SUJ.cif,verified,WAR/SHMT/8suj.cif,WAR/SHMT/8suj.cif,true,1570076,,2026-06-05T11:15:53Z
8xna,8XNA,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8XNA.cif,verified,WAR/SHMT/8xna.cif,WAR/SHMT/8xna.cif,true,846043,,2026-06-05T11:15:53Z
8t4p,8T4P,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/8T4P.cif,verified,WAR/SHMT/8t4p.cif,WAR/SHMT/8t4p.cif,true,1362118,,2026-06-05T11:15:53Z
