protein,pdb,chain,ligand,MW,Name
PRMT4,5lv2,C,M2M,134.174,1-METHOXY-2-(2-METHOXYETHOXY)ETHANE
PRMT4,5lv2,E,M2M,134.174,1-METHOXY-2-(2-METHOXYETHOXY)ETHANE
PRMT4,5lv2,C,DXE,90.121,"1,2-DIMETHOXYETHANE"
PRMT4,5ntc,A,DXE,90.121,"1,2-DIMETHOXYETHANE"
PRMT4,5ntc,C,DXE,90.121,"1,2-DIMETHOXYETHANE"
PRMT4,5ntc,A,M2M,134.174,1-METHOXY-2-(2-METHOXYETHOXY)ETHANE
PRMT4,5ntc,A,6L7,413.452,"[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl-(2-azaniumylethyl)-[(3~{S})-3-azaniumyl-4-oxidanyl-4-oxidanylidene-butyl]azanium"
PRMT4,5ntc,B,6L7,413.452,"[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl-(2-azaniumylethyl)-[(3~{S})-3-azaniumyl-4-oxidanyl-4-oxidanylidene-butyl]azanium"
PRMT4,5ntc,C,6L7,413.452,"[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl-(2-azaniumylethyl)-[(3~{S})-3-azaniumyl-4-oxidanyl-4-oxidanylidene-butyl]azanium"
PRMT4,5ntc,D,6L7,413.452,"[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl-(2-azaniumylethyl)-[(3~{S})-3-azaniumyl-4-oxidanyl-4-oxidanylidene-butyl]azanium"
PRMT4,5lv3,A,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,5lv3,D,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,5lv3,B,LHF,602.44,"5-[[2-[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]ethylamino]methyl]-4-azanyl-1-[2-(4-bromanylphenoxy)ethyl]pyrimidin-2-one"
PRMT4,5lv3,C,LHF,602.44,"5-[[2-[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]ethylamino]methyl]-4-azanyl-1-[2-(4-bromanylphenoxy)ethyl]pyrimidin-2-one"
PRMT4,5tbh,A,M2M,134.174,1-METHOXY-2-(2-METHOXYETHOXY)ETHANE
PRMT4,5tbh,A,SAO,385.419,5'-S-[(3S)-3-azaniumyl-3-carboxypropyl]-5'-thioadenosine
PRMT4,5tbh,C,SAO,385.419,5'-S-[(3S)-3-azaniumyl-3-carboxypropyl]-5'-thioadenosine
PRMT4,5tbh,B,78K,534.526,"(2~{R})-4-[[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl-[[4-azanyl-1-(methoxymethyl)-2-oxidanylidene-pyrimidin-5-yl]methyl]amino]-2-azanyl-butanoic acid"
PRMT4,5tbh,D,78K,534.526,"(2~{R})-4-[[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl-[[4-azanyl-1-(methoxymethyl)-2-oxidanylidene-pyrimidin-5-yl]methyl]amino]-2-azanyl-butanoic acid"
PRMT4,5tbj,A,LHD,448.456,"2-[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]ethyl-[[4-azanyl-1-(methoxymethyl)-2-oxidanylidene-pyrimidin-5-yl]methyl]azanium"
PRMT4,5tbj,B,LHD,448.456,"2-[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]ethyl-[[4-azanyl-1-(methoxymethyl)-2-oxidanylidene-pyrimidin-5-yl]methyl]azanium"
PRMT4,5tbj,C,LHD,448.456,"2-[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]ethyl-[[4-azanyl-1-(methoxymethyl)-2-oxidanylidene-pyrimidin-5-yl]methyl]azanium"
PRMT4,5tbj,D,LHD,448.456,"2-[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]ethyl-[[4-azanyl-1-(methoxymethyl)-2-oxidanylidene-pyrimidin-5-yl]methyl]azanium"
PRMT4,5tbj,A,DXE,90.121,"1,2-DIMETHOXYETHANE"
PRMT4,5tbj,B,PG6,266.331,1-(2-METHOXY-ETHOXY)-2-{2-[2-(2-METHOXY-ETHOXY]-ETHOXY}-ETHANE
PRMT4,5tbi,A,SAO,385.419,5'-S-[(3S)-3-azaniumyl-3-carboxypropyl]-5'-thioadenosine
PRMT4,5tbi,C,SAO,385.419,5'-S-[(3S)-3-azaniumyl-3-carboxypropyl]-5'-thioadenosine
PRMT4,5tbi,B,PE8,370.436,"3,6,9,12,15,18,21-HEPTAOXATRICOSANE-1,23-DIOL"
PRMT4,5tbi,B,78V,447.448,"4-[2-[[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methylamino]ethylamino]-1-(methoxymethyl)pyrimidin-2-one"
PRMT4,5tbi,D,78V,447.448,"4-[2-[[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methylamino]ethylamino]-1-(methoxymethyl)pyrimidin-2-one"
PRMT4,5u4x,A,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,5u4x,B,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,5u4x,C,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,5u4x,D,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,5u4x,A,7VM,458.595,N-methyl-N-[(2-{1-[2-(methylamino)ethyl]piperidin-4-yl}pyridin-4-yl)methyl]-3-phenoxybenzamide
PRMT4,5u4x,B,7VM,458.595,N-methyl-N-[(2-{1-[2-(methylamino)ethyl]piperidin-4-yl}pyridin-4-yl)methyl]-3-phenoxybenzamide
PRMT4,5u4x,C,7VM,458.595,N-methyl-N-[(2-{1-[2-(methylamino)ethyl]piperidin-4-yl}pyridin-4-yl)methyl]-3-phenoxybenzamide
PRMT4,5u4x,D,7VM,458.595,N-methyl-N-[(2-{1-[2-(methylamino)ethyl]piperidin-4-yl}pyridin-4-yl)methyl]-3-phenoxybenzamide
PRMT4,6arv,A,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arv,B,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arv,C,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arv,D,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arv,A,BW7,411.497,"(2R)-1-amino-3-{3-[4-(morpholin-4-yl)-1-(propan-2-yl)-1H-pyrazolo[3,4-b]pyridin-6-yl]phenoxy}propan-2-ol"
PRMT4,6arv,B,BW7,411.497,"(2R)-1-amino-3-{3-[4-(morpholin-4-yl)-1-(propan-2-yl)-1H-pyrazolo[3,4-b]pyridin-6-yl]phenoxy}propan-2-ol"
PRMT4,6arv,C,BW7,411.497,"(2R)-1-amino-3-{3-[4-(morpholin-4-yl)-1-(propan-2-yl)-1H-pyrazolo[3,4-b]pyridin-6-yl]phenoxy}propan-2-ol"
PRMT4,6arv,D,BW7,411.497,"(2R)-1-amino-3-{3-[4-(morpholin-4-yl)-1-(propan-2-yl)-1H-pyrazolo[3,4-b]pyridin-6-yl]phenoxy}propan-2-ol"
PRMT4,6arj,A,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arj,B,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arj,C,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arj,D,SAH,384.411,S-ADENOSYL-L-HOMOCYSTEINE
PRMT4,6arj,A,BW4,585.094,"methyl 2-[2-{2-chloro-5-[(2R)-2-hydroxy-3-(methylamino)propoxy]phenyl}-6-(3,5-dimethyl-1,2-oxazol-4-yl)-5-methylpyrimidin-4-yl]-2,7-diazaspiro[3.5]nonane-7-carboxylate"
PRMT4,6arj,B,BW4,585.094,"methyl 2-[2-{2-chloro-5-[(2R)-2-hydroxy-3-(methylamino)propoxy]phenyl}-6-(3,5-dimethyl-1,2-oxazol-4-yl)-5-methylpyrimidin-4-yl]-2,7-diazaspiro[3.5]nonane-7-carboxylate"
PRMT4,6arj,C,BW4,585.094,"methyl 2-[2-{2-chloro-5-[(2R)-2-hydroxy-3-(methylamino)propoxy]phenyl}-6-(3,5-dimethyl-1,2-oxazol-4-yl)-5-methylpyrimidin-4-yl]-2,7-diazaspiro[3.5]nonane-7-carboxylate"
PRMT4,6arj,D,BW4,585.094,"methyl 2-[2-{2-chloro-5-[(2R)-2-hydroxy-3-(methylamino)propoxy]phenyl}-6-(3,5-dimethyl-1,2-oxazol-4-yl)-5-methylpyrimidin-4-yl]-2,7-diazaspiro[3.5]nonane-7-carboxylate"
PRMT4,6d2l,A,FTG,604.7,"(2S,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-hydroxyphenyl)ethyl]hexanamide"
PRMT4,6d2l,B,FTG,604.7,"(2S,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-hydroxyphenyl)ethyl]hexanamide"
PRMT4,6d2l,C,FTG,604.7,"(2S,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-hydroxyphenyl)ethyl]hexanamide"
PRMT4,6d2l,D,FTG,604.7,"(2S,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-hydroxyphenyl)ethyl]hexanamide"
PRMT4,6d2l,E,FTG,604.7,"(2S,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-hydroxyphenyl)ethyl]hexanamide"
PRMT4,6d2l,F,FTG,604.7,"(2S,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-hydroxyphenyl)ethyl]hexanamide"
PRMT4,6dvr,A,HDG,618.726,"(2R,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-methoxyphenyl)ethyl]hexanamide (non-preferred name)"
PRMT4,6dvr,B,HDG,618.726,"(2R,5S)-2-amino-6-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]-5-[(benzylamino)methyl]-N-[2-(4-methoxyphenyl)ethyl]hexanamide (non-preferred name)"
PRMT4,6dvr,A,P15,296.357,"2,5,8,11,14,17-HEXAOXANONADECAN-19-OL"
PRMT4,6dvr,B,P15,296.357,"2,5,8,11,14,17-HEXAOXANONADECAN-19-OL"
PRMT4,6izq,A,XJ2,234.337,"(2R)-1-(methylamino)-3-(1,3,4,5-tetrahydro-2-benzazepin-2-yl)propan-2-ol"
PRMT4,6s70,A,KYB,450.538,"1-[5-[[(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl-(3-azanylpropyl)amino]pentyl]guanidine"
