pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
4dpf,4DPF,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4DPF.cif,verified,WAR/BACE1/4dpf.cif,WAR/BACE1/4dpf.cif,true,650803,,2026-06-06T07:57:55Z
4djy,4DJY,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4DJY.cif,verified,WAR/BACE1/4djy.cif,WAR/BACE1/4djy.cif,true,1289008,,2026-06-06T07:57:55Z
4fco,4FCO,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FCO.cif,verified,WAR/BACE1/4fco.cif,WAR/BACE1/4fco.cif,true,419428,,2026-06-06T07:57:56Z
4exg,4EXG,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4EXG.cif,verified,WAR/BACE1/4exg.cif,WAR/BACE1/4exg.cif,true,406026,,2026-06-06T07:57:56Z
4fgx,4FGX,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FGX.cif,verified,WAR/BACE1/4fgx.cif,WAR/BACE1/4fgx.cif,true,404419,,2026-06-06T07:57:56Z
4frj,4FRJ,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FRJ.cif,verified,WAR/BACE1/4frj.cif,WAR/BACE1/4frj.cif,true,393391,,2026-06-06T07:57:56Z
4fm7,4FM7,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FM7.cif,verified,WAR/BACE1/4fm7.cif,WAR/BACE1/4fm7.cif,true,426189,,2026-06-06T07:57:56Z
4fri,4FRI,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FRI.cif,verified,WAR/BACE1/4fri.cif,WAR/BACE1/4fri.cif,true,376922,,2026-06-06T07:57:56Z
4frk,4FRK,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FRK.cif,verified,WAR/BACE1/4frk.cif,WAR/BACE1/4frk.cif,true,385573,,2026-06-06T07:57:56Z
4fm8,4FM8,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FM8.cif,verified,WAR/BACE1/4fm8.cif,WAR/BACE1/4fm8.cif,true,393100,,2026-06-06T07:57:56Z
4frs,4FRS,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FRS.cif,verified,WAR/BACE1/4frs.cif,WAR/BACE1/4frs.cif,true,758600,,2026-06-06T07:57:56Z
4fs4,4FS4,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FS4.cif,verified,WAR/BACE1/4fs4.cif,WAR/BACE1/4fs4.cif,true,1280096,,2026-06-06T07:57:56Z
4fsl,4FSL,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FSL.cif,verified,WAR/BACE1/4fsl.cif,WAR/BACE1/4fsl.cif,true,1390068,,2026-06-06T07:57:56Z
4h1e,4H1E,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4H1E.cif,verified,WAR/BACE1/4h1e.cif,WAR/BACE1/4h1e.cif,true,713964,,2026-06-06T07:57:56Z
4fse,4FSE,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4FSE.cif,verified,WAR/BACE1/4fse.cif,WAR/BACE1/4fse.cif,true,1353459,,2026-06-06T07:57:56Z
4gmi,4GMI,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4GMI.cif,verified,WAR/BACE1/4gmi.cif,WAR/BACE1/4gmi.cif,true,691891,,2026-06-06T07:57:56Z
4gid,4GID,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4GID.cif,verified,WAR/BACE1/4gid.cif,WAR/BACE1/4gid.cif,true,1410585,,2026-06-06T07:57:56Z
4h3f,4H3F,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4H3F.cif,verified,WAR/BACE1/4h3f.cif,WAR/BACE1/4h3f.cif,true,768601,,2026-06-06T07:57:56Z
4h3g,4H3G,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4H3G.cif,verified,WAR/BACE1/4h3g.cif,WAR/BACE1/4h3g.cif,true,768217,,2026-06-06T07:57:56Z
